"link_origem","posicao","senioridade","titulo_vaga","nome_empresa","requisitos"
https://br.indeed.com/rc/gd/job?a=h36ngG63RNQLbZCrTi-twXwFVDaBrQiiwhsUnPcYFQjihY40LE9OIWmq5E34YRjQEKL6q2iCb_LNiLpYvc5c0y5xOeBCGDpeFOv8e6ImmI89cARB6cM4ZjMyw34EtxcoemE6dAKedoZVwIMZ-pzkFznk-QXKq-wT2RhHKoYm465sUIWtA9t4d6TR08EaFVzXI2cPGxs3ILnmjUHtMAxT-Yw4WMSJylXlkQKRTzK5ceuCbglfhUM1dtlirjspVN-kVYu0tUPq02Epb9nxhRU3xf-MBNkl0W72WGS0jPdi24EhhvpRQy_4KMs3PLnav2uNcr0jcFZOyMM9v8kwu3nsObywGNCIUn7pGIXNxymmxVNeKUoOIC52DEOBVB4akbmpQ2ttHx-_6DI81XcP9unMSrHWxYzWEDiwtdjsLynCBlVl4UOBXEGCqZ-9KbqsghzalMUnHUpwLXli78KgacHVr-XdjtESEdHQv7dvdFv8o2V0VgJ8dF-ukbmTbRPWp4BknihPOQpmN8VxbcPSl4_FqInJrXALS4iqKR9CZx_9klXkypm5gt-W1TIWZ2YaJpI2mL2CYeksOuoL3ZVGTyC32R-EnGvRWngFNlYtRBQ1Do4RbbPyZ1p3OUC_olMuicuHhXCNBtYGE9i6QdY6mUaXojXCbM1Mx0epMwSNXT1pWOkpxdZ8wyQQI4qnq-Hy9EDknNWN0b5HkFKrTHCIIP_HwVHR8GCTO--bb446A-MeDkyqb55WUVjIbXl4q4kpnfqJrOLZxU25xPqAonKg-pOfvLoLpWevDKKVlWMMv6fwVST-DaHrdXiflGS8zRv4CKS5mYftbJFQ03omr04pYOj_HP4fp4xxtRyIBtQcVt3rvk9IEljIXtz0BnttBxsFUWRlU9pp6YKMRsGxG15sGUOHa4KVnHgT9eKPXse-JIMRXeYq0ISLmBsTRaayCVd1nyLmbHZzhW9LDsyBDCznxpYVCxh-zZTQxsILlFIi9pPpUlg7fKQ-BeGpSgmTMrZcIRWop-kdHiIs-Lg8iZM8a8Q6-UfNnqS_AUcJOLrEfqHlmRB0oWJA7glZv7naQN9Cd8L1U-oXYaB0ePE&org=1&channel=ns-dk-o-w-s_344-tld_9,Analista de Dados,Pleno,Analista de Programação Delphi Junior,Futura Sistemas,SQL
https://excelprodutoseletronicos.vagas.solides.com.br/vaga/517222?origem=indeed,Analista de Dados,Não Informado,ANALISTA DE SUPORTE TÉCNICO,EXCEL PRODUTOS ELETRONICOS LTDA,"Excel, SQL, Oracle"
https://avon.wd5.myworkdayjobs.com/en-US/NaturaAndCoCareers/job/Nasp-Centro-de-Distribuio---So-Paulo-Natura-Brazil/Analista-de-Performance-e-Categorias-Pleno----Avon_JR27847,Analista de Dados,Pleno,Analista de Performance e Categorias Pleno - Avon,Natura,"Excel, ETL"
https://www.netvagas.com.br/empresa/anuncios/a1236757/analista-de-tecnologia-bi-junior-v4-fontanella-co/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,Analista de Dados,Júnior,Analista de tecnologia bi - júnior | v4 fontanella & co.,Netvagas,"Power BI, Excel"
https://vale.eightfold.ai/careers/job/26119812,Engenheiro de Dados,Sênior,ANALISTA DE TECNOLOGIA DA INFORMACAO PLENO – VAGA PREFERENCIAL PARA MULHERES – CORPORATIVO,Vale,"ETL, AWS, Azure, Oracle"
https://uol.gupy.io/job/eyJqb2JJZCI6ODA4MzU2Nywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Analista de Dados,Pleno,Analista de CRM Pl.,UOL,"SQL, Oracle"
https://br.indeed.com/job/analista-comercial-pleno-cfd7faca169e7d95?xpse=SoBH67I352St92y5Jx0LbzkdCdPP&xfps=8019fd22-3a1e-4b0b-afd6-6162a4f8113c,Analista de Dados,Pleno,Analista Comercial Pleno,Scovan,"Power BI, Excel"
https://www.glassdoor.com.br/partner/jobListing.htm?pos=101&ao=1136043&s=344&guid=000001936cd44f16a5886ce4c8b8e35e&src=GD_JOB_VIEW&t=NS&vt=w&cs=1_5f5aa7a8&cb=1732697673641&jobListingId=1009542584759&jrtk=5-yul1-3-1idmd8jq6gble801,Analista de Dados,Não Informado,Friboi - analista de dados (qliksense),Netvagas,Power BI
https://br.indeed.com/job/analista-de-sistema-pleno-protheus-59136faf24e6ac9f?xpse=SoDw67I352SpiNyRGB0LbzkdCdPP&xfps=d5817702-92d2-4ba2-8269-a3e753fbd6bb,Engenheiro de Dados,Pleno,Analista de Sistema Pleno (Protheus),IFC COBRECOM,SQL
https://br.indeed.com/rc/gd/job?a=6JcVF1zuFekLbZCrTi-twXwFVDaBrQiiwhsUnPcYFQhKq85HcJlW8acdqI7STfjdWbH3HyYALzO7E5Naz7mCS_6cuFRRJk3SI2NX-aLEl60s86yPDNPvXuDujhJRDCTr-E6t0tQbR11dB-1TsU4h8E6teYvuDtaGa3D9eLnOx4UOAbeWZM7TM833OVgLzNorSflVLMh3gOi3DY-sU0JQAP6pQzCtg_abQ0Mh_Ahwzy2RbnKH90ZJhZQ_P7KGocMaurfZw-QoszRi2EdDrld3i3qiqCmxiILqTZVryjo0C6h3jSS8zvhysSYp-h9LtMP7cm9zWtIF0MDBl2RtBZncA2-ooZgn7Qo78TLAEURip5oqWtyp1hY_gjiL2tUBLAps_XGLJ1uKnig16OiFCwuD-8fbinyLJd1dmTG_pS3AWtHKog37cZ7Z3pZIxEKVBdjRUWPiGElfYfTPdc1IDxoXSKslZ3RenJK1zLGGv_aMqUkw94sTwCQGUcBMBc8nqQsRw7w-PbFY9I4M3nbkJF50jsepeQ0mHJljbTzX2q0ReUGZHROuW-BxyYnJrXALS4iqKR9CZx_9klUIRDXUbvUt3q1ea0I92N9mWUN-JsGRLXEBNUuUQnKicjZtyPuOuL9arrWQw7VKTsWlgWLqKGrTA6gIiQbH-INcWWqBuemEX606vzmqkjK3mQvzoe6NzS-kaJwFXZtQuvmcZlrI4ASymwLdgQbvorCrAOkIDGZMPuCiEywaMAyHGD1wCOilllmhHflbuM7Q5oSZO4KsIyJkabsIlcF6UNfW6llf0ILaSYaWobQTvhEBphTD2lgpP3XVYLefjo3FfGSAonKg-pOfvKENXhK-jkb7aWr9eGmj4hyCpb2ZXjTocRgVTVPIfaXcAws_En5EahN_wAJ-08tHW9Exs6Na48FmkokvPQCEL4ilVRGr1sdO3Xzx1shz5IRPqja9GPvzLKf1VImPGRGtU5Blg3ARZG9p0VnaKks18AukU5h3qyNdzyMAvtQeE14zyFUOeBa0p1PSVhXRx0eB4id0AeB0OQ2Nxne7Bmspo1ASGvcwMJLk5WJnh2Jh18oR-5FVXBUljWBlGeDQVoB9sj5pSmftvSBJpTC99tPCbW8&org=1&channel=ns-dk-o-w-s_344-tld_9,Analista de Dados,Júnior,Analista de Ergonomia Júnior - Jataí GO,BRF,Excel
https://careers.verisure.com/br/pt/apply,Analista de Dados,Pleno,Analista de Rescisão Pleno,Verisure Brazil Monitoramento de Alarmes LTDA,Excel
https://tivit.gupy.io/job/eyJqb2JJZCI6ODE1ODI2Mywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Analista de Dados,Não Informado,Analista de Segurança da Informação | IAM,TIVIT,Linux
https://jobs.lever.co/bv/45155a0a-0950-4e44-b155-de11de8dd55a,Engenheiro de Dados,Pleno,Analista de Sistemas Pleno - Analytics Engineer (Vaga Afirmativa para Pessoas Pretas e Pardas),Banco BV,"Power BI, Python, SQL, AWS, GCP, Git, Azure, Airflow"
https://autopass.gupy.io/job/eyJqb2JJZCI6ODE5NDMyMiwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Analista de Dados,Pleno,ANALISTA DE CRM PLENO,Autopass,"Power BI, ETL"
https://ibipar.vagas.solides.com.br/vaga/517416?origem=indeed,Engenheiro de Dados,Não Informado,ANALISTA DE INTELIGÊNCIA DE MERCADO (DADOS E AUTOMAÇÕES),TECNOSERVE PROVEDORES DIGITAIS,"Power BI, Excel, Python"
https://vitalehospitalar.vagas.solides.com.br/vaga/517134?origem=indeed,Engenheiro de Dados,Júnior,Analista de Inventário JR,VITALE COMERCIO S.A.,"Power BI, Excel"
https://assaabloy.jobs2web.com/job/Diadema-Analista-de-Suporte-Jr_-S%C3%A3o-09931-610/1145948501/,Engenheiro de Dados,Sênior,Analista de Suporte Jr.,ASSA ABLOY,"Python, SQL, Oracle, Linux"
https://iberdrola.wd3.myworkdayjobs.com/en-US/Iberdrola/job/Brazil-Salvador/Analista-do-Tempo-Real-Pleno_R-12042-1,Engenheiro de Dados,Pleno,Analista do Tempo Real Pleno,Neoenergia,"Python, SQL, Oracle"
https://br.indeed.com/job/analista-de-suporte-t%C3%A9cnico-005351222f47a592?xpse=SoDC67I352S8cTgRHD0LbzkdCdPP&xfps=f8a4687b-f641-47cb-9581-17ad22cd2a57,Analista de Dados,Não Informado,Analista de Suporte Técnico,"8R Consultoria","Linux, MySQL"
https://br.indeed.com/rc/gd/job?a=cygfv5hg2DELbZCrTi-twXwFVDaBrQiiwhsUnPcYFQgJolk-qWfFUYmmXIT4MY4ob_b1i6bEpzS_7Ki-lHBTcWhl2HeXsGnE0qt6dwzwiyYbbIEdfWH_Lf20Pur5GtD9ZLm3LOqZodbmhF-pcsPs_zplvdzpxxyfdQKtd9hzb52Pf_fV_c5fIN7P9ZbUfJQArQPUR4ARyv26NPhBxY9HHaI_qu0GOcpmjtZj35MordAoFYI-VEdIYYelBgQhOQMCPZqbGUx-9D7j5vaRCakLhPV5vOGtFAdXkYpZeWtyMUtgbix6e9-31Xi30njaaQCx6MjNt0QkIv7CkBdrx2ZIPRhy4LbelwaE05KYjPATb1a9kcggA8qyHnXDaRpPfLaD77FBjbDWGH7fJgYoNNNZALSAelaUR4YcXKaJ5y3YBNBVi7S1Q-rTYSlv2fGFFTfF_4wE2SXRbvZYZLSM92LbgbJPJ1qlTjLGz7D8_heCl2h9ANj_K7sLtGcJgi0EZCQxvLAY0IhSfukHe-eUoMfzxl4pSg4gLnYMQ4FUHhqRualDa20fH7_oMjzVdw_26cxKsdbFjNYQOLC12OwvKcIGVWXhQ4FcQYKpn70puqyCHNqUxScdSnAteWLvwqBpwdWv5d2O0RIR0dC_t290W_yjZXRWAnx0X66RRMG__8cXJOu-p3rapQw_nGDJCq4HDs9jZ5Dy-PXWQRs04KTQ3e4PrdcuL0VJOo7w0zQ-cFXQsQOCxbb6llOY52UUGM--Gp3MIyged_VNCv7-SeiBCNUSMkGcAVGjAOdiAQ6afYhMXhckRZGU70rGEnj4NlDC2_7_MFKJ4JuITZKSrFlX5IZMOqpBNS4moZ50AKGn6jclmm-cfZor5l3WqmXWVuCi6JaUZWB1VdX2_o30fgUofmiaEREoCKZPvAwLXzJ0YNxuQJLo3i3wrWnnhcQCXgOXiinhfJfL_SAejW8STyoAwwS-ykWPKi3yohjvzRkifdzksQDkc3cN8OeRWeYVqu4Ogkbj8IPNJCWd7sJs3NkvuX8mTYx03Ao_RK3OJ9pR4GImm-NN0lnCmnnc0BTD2lgpP3XVnKqu2bEr4xWDYOAono4GWGV0Wjn8wkV3xlRRueJAyXrUKAFnPb8UvbgeF6tpKE58i1IZdXvEhWeF4YdpxQLwSsuQTe2BgzO3Kia3sDcd0gn_lOo-KED87LszwMx00mWP9fvBr4vNmbzLqqj3M_mcy4wdJGI2c0uqreaJ3MDrH5gPdyMBX8Ypcg&org=1&channel=ns-dk-o-w-s_344-tld_9,Analista de Dados,Não Informado,Analista de projetos educacionais,Netvagas,Excel
https://br.indeed.com/rc/gd/job?a=HNrKIwJ-UmsLbZCrTi-twXwFVDaBrQiiwhsUnPcYFQhKq85HcJlW8QT1kAxFaJ4NC_CYqkyDdMS4_TOeroOQ25YgejtSFXhV0oliYDm6GsNjq_7RsRD4fuK20lYVi2ZtnjoRG0SKsIh7Pmni6OEa7ogc56a2UxbHndwQpUFSfX6UQUf6HCVel62fvOdGOQNDI4W48evIlX1zq92MeOsXhRMlWZIYffxCtYkX4h2BXdqAOnkmM3hd99zD13WnguRMdXzn88rscgStWPGuXMVnqOp7CK5PA-oD1X9tXXdc_V3qbsGRKK_f-hUFrQIksJ6ewnJWIdc6WaQlw2irfnlcdG95PuY8ayGc3hKVCMhHxOsYFU1TyH2l3LqbCirdo72MfTIBoYOWBSEBI2BDB1w5FdnWrh897u9REhLxAjFyet0ZcXcNAmgGOciQfpgR-If9miL_hdrBZhBbObvyuPSlaSrQhIuYGxNFNBYNRIAPoPCTmovehMMSZMiYZFsXtPnOwkX6wdR2S6NnBRPnFxzezOJm3y4GJTW71kXat0lqXiBbAIUtJRfPq4Ylh0occNIe8iywUJ-oTqpaAJ3jF8N7Ej6AZVVfC-awiEjfOAxQk94STyoAwwS-yjzdt0FDwH5JXUAEbGqq1ZzLqqj3M_mcy_pdxhR8Uy_tVQ0ECNm2JQcABe-19k6YScQCXgOXiinhyRmHbE2jFOeJZ60y_huajOLM2HGRtSYD0su4fassw9uzXSlJzkchgU3SWcKaedzQGvmeZ51WijHmFaruDoJG47AHcbtymdVRYJ0VGXLWdMYmzVV08pvOa8bxtwqR7LupouUbnZQJc-aRmh611_NznGVtKq5U4PueJ3dpE1XJesMb0iiEVwVNSZcghLMkY6Mw5MohYUfGBTjaJoJ-4GrdZPEI0gLJZQz6gKNm47x-YpqSq79BEiyyfzapMdPM9DGNnUfA3a68GA8ynZT02kp4Rg&org=1&channel=ns-dk-o-w-s_344-tld_9,Analista de Dados,Sênior,Analista de Operações Sênior | Logística de Adquirência,C6 Bank,"Power BI, Excel, SQL, Looker"
https://www.glassdoor.com.br/partner/jobListing.htm?pos=101&ao=1136043&s=344&guid=000001936cd6e5dfb86ac9c25bb6da1f&src=GD_JOB_VIEW&t=NS&vt=w&cs=1_925ea0fc&cb=1732697843308&jobListingId=1009542463727&jrtk=5-yul1-3-1idmddpgj2bpi001,Engenheiro de Dados,Não Informado,Analista de Sistemas de Automação,Schneider Electric,"Python, ETL"
https://br.indeed.com/job/analista-de-ti-7e8d675f3b481448?xpse=SoBr67I352S3ERyUXR0LbzkdCdPP&xfps=5898c0b3-7bf2-4d87-9242-e7955b3777a5,Analista de Dados,Não Informado,Analista de TI,Donizete Distribuidora,SQL Server
https://grupomag.gupy.io/job/eyJqb2JJZCI6ODE5NDAxNywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Analista de Dados,Júnior,Analista Fiscal Jr.,Grupo MAG,Excel
https://www.glassdoor.com.br/partner/jobListing.htm?pos=101&ao=1136043&s=344&guid=000001936cd7f841becee259429e42b1&src=GD_JOB_VIEW&t=NS&vt=w&cs=1_8c9fca27&cb=1732697913570&jobListingId=1009542402957&jrtk=5-yul1-3-1idmdfu34ia6i801,Analista de Dados,Não Informado,Analista de Controladoria,Delly's,"Power BI, Excel, Machine Learning"
https://talentosurbia.gupy.io/job/eyJqb2JJZCI6ODE5NTI0NCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Analista de Dados,Não Informado,Analista de Soluções de TI,Urbia Parques,ETL
https://br.indeed.com/rc/gd/job?a=cygfv5hg2DELbZCrTi-twXwFVDaBrQiiwhsUnPcYFQjihY40LE9OIYtXvu_B0kEh3v0tWGDzXSH3f1jHQAbrI0bMBNZFBNttisp8NE8aeYQCk4f1w3HIkhibimEMmBZ_TpndgLjGryCTv-ke7XwdVeEL7q8Gs36fYETEqSasePXCcEJbu6eyOKh7d_kX855ZA33J7dTREKjGEj-BdQ3XSbybOQOK6hi9xqAGcfb5WcHmGLsSlEviGXQ0Xk61Te-fzG3fldlSeO33Hx2N1g2ulJXXKu4KYU2fD_3egwx2bWCh11K3gdx0kTBo8E9rJmkEK51r0U6sQGCsWNsrSMFBdZKHeDar60J876S5NU5kdbQ4TfLhRN75wSxYHoXgu3fy3l3pbX1vOuVfdjoO_X8aMwivCaoO-iZVBW8WKMx_QfhVi7S1Q-rTYSlv2fGFFTfF_4wE2SXRbvboSY-Zqgu8h1Pb7YVWiq8QMl_hvPV2W6WC83TZdrmClHHqXMWkSvBEvLAY0IhSfulpPG4nnUE8IF4pSg4gLnYMQ4FUHhqRualDa20fH7_oMjzVdw_26cxKsdbFjNYQOLC12OwvKcIGVWXhQ4FcQYKpn70puqyCHNqUxScdSnAteWLvwqBpwdWv5d2O0RIR0dC_t290W_yjZXRWAnx0X66RJ1xQIA8P0O12ou6RECQqgRYM8ur29ejeBoR2VRfzM-A04KTQ3e4PrdcuL0VJOo7w0zQ-cFXQsQOCxbb6llOY52UUGM--Gp3MIyged_VNCv7-SeiBCNUSMkGcAVGjAOdiAQ6afYhMXhckRZGU70rGEnj4NlDC2_7_MFKJ4JuITZKSrFlX5IZMOqpBNS4moZ50AKGn6jclmm-cfZor5l3WqmXWVuCi6JaUZWB1VdX2_o30fgUofmiaEREoCKZPvAwLXzJ0YNxuQJLo3i3wrWnnhcQCXgOXiinhfJfL_SAejW8STyoAwwS-ykWPKi3yohjvzRkifdzksQDkc3cN8OeRWeYVqu4Ogkbj8IPNJCWd7sJs3NkvuX8mTYx03Ao_RK3OJ9pR4GImm-NN0lnCmnnc0BTD2lgpP3XVnKqu2bEr4xWDYOAono4GWGV0Wjn8wkV3xlRRueJAyXrUKAFnPb8UvbgeF6tpKE58i1IZdXvEhWeF4YdpxQLwSsuQTe2BgzO3Kia3sDcd0gn_lOo-KED87LszwMx00mWP9fvBr4vNmbzLqqj3M_mcy4wdJGI2c0uqreaJ3MDrH5gPdyMBX8Ypcg&org=1&channel=ns-dk-o-w-s_344-tld_9,Analista de Dados,Não Informado,Analista de Negócios Comerciais,MANPOWER STAFFING. (Matriz),Excel
https://obarataodasembalagens.factorialhr.com.br/job_posting/analista-de-ti-226683,Engenheiro de Dados,Não Informado,ANALISTA DE TI,O Baratão das Embalagens,"SQL, Linux"
https://jobs.lever.co/ciandt/da8bbc65-4670-4d95-8b27-96257f8a6834,Engenheiro de Dados,Sênior,"[Job-18950] Senior Data Developer, Brazil",CI&T,"Power BI, Python, SQL, Machine Learning, MLOps, Github, Databricks, Spark, Azure, Docker"
https://unifacisa.vagas.solides.com.br/vaga/517752?origem=indeed,Engenheiro de Dados,Sênior,ANALISTA DE SISTEMAS - TI - UNIFACISA,CESED - CENTRO DE ENSINO SUPERIOR E DESENVOLVIMENTO LTDA,"SQL, ETL, SQL Server, Oracle, MySQL"
https://www.netvagas.com.br/empresa/anuncios/a1235356/analista-de-dados/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,Engenheiro de Dados,Não Informado,Analista de Dados,Netvagas,ETL
https://source2it.vagas.solides.com.br/vaga/517779?origem=indeed,Engenheiro de Dados,Sênior,Analista de Suporte de Infraestrutura Pleno,Source2IT,ETL
https://www.netvagas.com.br/empresa/anuncios/a1235244/analista-inteligencia-dados-pl/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,Engenheiro de Dados,Pleno,Analista inteligência dados pl,Netvagas,"Power BI, Excel, SQL, ETL"
https://spdmpais.gupy.io/job/eyJqb2JJZCI6ODE5MjkyMywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Analista de Dados,Júnior,ANALISTA ADMINISTRATIVO JR - ESCALAS MÉDICAS - FOLGUISTA,SPDM/PAIS,Excel
https://wiz.gupy.io/job/eyJqb2JJZCI6ODE5NTk2MSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Analista de Dados,Não Informado,[Corporativo] Analista de Compliance,Wiz Co,ETL
https://yellow.pandape.com.br/Detail/1675643?ov=5&xtor=AL-366332663&source=Indeed&utm_source=indeed&utm_medium=referral&utm_campaign=feed&utm_term=organic&utm_content=ats,Analista de Dados,Não Informado,Analista de Integração,YELLOW.REC,"Python, ETL, AWS, GCP, Azure"
https://www.netvagas.com.br/empresa/anuncios/a1116899/analista-de-suporte-tecnico-de-ti-junior/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,Analista de Dados,Júnior,Analista de suporte técnico de ti júnior,Netvagas,"SQL, Linux, Docker"
https://br.indeed.com/job/analista-de-opera%C3%A7%C3%B5es-de-cr%C3%A9dito-ff25ac301403f87d?xpse=SoAO67I352TTMtgRHD0LbzkdCdPP&xfps=a481421d-2ae7-4623-9987-8387e892fc24,Analista de Dados,Não Informado,Analista de Operações de Crédito,Trevys Fidc,"Power BI, ETL"
https://jobs.quickin.io/registradores/jobs/67462c90a9c995001362f885,Engenheiro de Dados,Pleno,Analista de Infraestutura Pleno,ONR,"ETL, AWS, MLOps, GCP, Azure"
https://www.netvagas.com.br/empresa/anuncios/a1236598/analista-de-dados-inteligencia-artificial-p/?utm_id=indeed&utm_campaign=indeed&utm_source=indeed&utm_medium=referral,Analista de Dados,Não Informado,Analista de dados inteligência artificial (p),Netvagas,"Python, SQL, AWS, Azure"
https://corporativogrupocasasbahia.gupy.io/job/eyJqb2JJZCI6ODA2NTI1Nywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Engenheiro de Dados,Pleno,Analista de Revenue Management Pleno (Pricing),Corporativo Grupo Casas Bahia,Excel
https://br.indeed.com/job/analista-de-marketing-jr-6b088e4d53a061fc?xpse=SoC-67I352TuJTSwqJ0LbzkdCdPP&xfps=70fd7476-bc04-47bf-b856-cb564a80d0c8,Analista de Dados,Júnior,Analista de Marketing Jr.,Santa Carga Francchising,ETL
https://br.indeed.com/rc/gd/job?a=bjzUlb5yH_0LbZCrTi-twXwFVDaBrQiiwhsUnPcYFQjihY40LE9OIawey689hN4uGGzvMxBEwVa_7Ki-lHBTcWhl2HeXsGnE0qt6dwzwiyYbbIEdfWH_Lf20Pur5GtD9ZLm3LOqZodbmhF-pcsPs_zplvdzpxxyfu2RHC3sQeyclCHlsWLoENcl67lmnDmwQCJCNZQwSEo-mK8o5lv9TILlcuVfIP9hSOvxk1vtxaWsXGGXYh_NXEfMxGGoVKDmtlWKhxVfV8NgD2vYD3RK-9ECqfAdfyvkG9dqaN7Wb_ekW_1v8GFKhykobgiwl6VCD-pC30adILGJ8AfLy8iyc8_LwK-tfjI-EQtBplKqe2pwrHe2yRoVHS-sPOALeFtg3AV98uWKlJnV8aGKykWS1WOhyYMg0cdonWSerG9qP8oGky89YieCwSgK7TXgK50vtHxshE9NWJ0hNlWvKOjQLqHeNJLzO-HKxJin6H0u0w_tzTmuym5S4UU5nnHTR3Cc6XoRjmrsTL5dEayVJUeNWRnfGt1pR8VHvOIva1QEsCmxmjBigJWf38jXo6IULC4P7x9uKfIsl3V2ZMb-lLcBa0cqiDftxntnelkjEQpUF2NFRY-IYSV9h9M91zUgPGhdIqyVndF6ckrXMsYa_9oypSTD3ixPAJAZRwEwFzyepCxHDvD49sVj0jgzeduQkXnSOL_ett8f0P4ieKE85CmY3xdgMxiyT6l7tGPNgTumAqdy_ugAFExNHR6lKHHHCqXs0-T5dpVyec059NwCp2kd0twhENdRu9S3eMDyZbNHVFoKw2tzWYJm9ehlnKxS0Gh08KzEAXh89oAnVFGe6j4m1LyB0ZkBJB5_nnvkwhMsyr4babhMbIOgCLJPI7L1LXYl8-EftPL0dXiLTwfFUfBILPXHt5HUZOAk766LiJxiL2SVgt5-OjcV8ZKo6WK0SIaXwBh6iWLpSdCRSAjL2b_H1X9Ul_Gb8dbLItM9lFYRoLPmwqYqCnIdQOJahtBO-EQGmVO_8U2exgqVs3NkvuX8mTYx03Ao_RK3OtYrbo63-E0GZh-1skVDTejeT3pQBPSz1x_B3np_EXHOLX_2TkhMassPQSQ9w5McUicmtcAtLiKphGCs2NSdj9y5d96FpZjtYQk4hEZtfIRGRlMS1hjZevo2n8Gr7dayDYwWYNy3V9iEL9zmpjFlQY2zTmwlw_p7PkmBALRMTffbnfKyLsjZeBR90q3lQQT6O8FJTq9a656e6cZUu4TYbg4EKnOcJoqDNe2XSb27bO9qhgqUFm7cIjA&org=1&channel=ns-dk-o-w-s_344-tld_9,Analista de Dados,Pleno,Analista de dados de pessoas & organização pleno,Netvagas,"Power BI, Excel"
https://www.glassdoor.com.br/partner/jobListing.htm?pos=101&ao=1136043&s=344&guid=000001936cdc79ae87deb8e76c5537a2&src=GD_JOB_VIEW&t=NS&vt=w&cs=1_d388384d&cb=1732698209095&jobListingId=1009542297990&jrtk=5-yul1-3-1idmdougbgeeb801,Analista de Dados,Sênior,Analista de Suporte (HCM),Senior Sistemas,"SQL, ETL, Oracle"
https://telemont.gupy.io/job/eyJqb2JJZCI6ODE5NDQ2Mywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Engenheiro de Dados,Júnior,ANALISTA CORP FROTA JR,TELEMONT,Power BI
https://armac.gupy.io/job/eyJqb2JJZCI6ODEwODM2Niwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Analista de Dados,Pleno,ANALISTA DE PERFORMANCE JR,Armac,"Power BI, Excel, ETL"
https://br.indeed.com/rc/gd/job?a=VRGhiQC_6akLbZCrTi-twXwFVDaBrQiiwhsUnPcYFQieTYNjMKe97NKpK_l5vjZnyhK0YbsMM3EzgoenZilC6fCYCJDnPLDRKr5ZZ_9c-8EW5heH0lEmwtIG_c-tx8rBgsfNjvXfV6fncHKRAfKVtgn2R1XKmU9apeJIOocCWWd7fGm_To4M_JwFksHRQLfEAwIGyP3RiSRNlWvKOjQLqHeNJLzO-HKxJin6H0u0w_sd4bk0sTchywva4rKndjvXQExbvEouQUB9x7gWqgkkHDaxmCDMHZhSfEM6s7q5CUqSs2VQVv59z0ZC6pLV_ScZs_yw-YWPc8KCXo2-CLXkx0LpfzbL1Yl8g73X5c6ZLYsJi-lYhUDpjSOf8dPjZawJxRqauFSz9mou0pcyMNry6VvJlNRFy3__KyeY4w_h8zv6z_ihifhmqUg6LQ8b5VF3KNVn09VKu0NtPNfarRF5Qc7wZ9VQ9Dm1icmtcAtLiKopH0JnH_2SVQhENdRu9S3erV5rQj3Y32ZZQ34mwZEtcQE1S5RCcqJyNm3I-464v1qutZDDtUpOxaWBYuooatMDqAiJBsf4g1xZaoG56YRfrTq_OaqSMreZC_Oh7o3NL6RonAVdm1C6-ZxmWsjgBLKbAt2BBu-isKsA6QgMZkw-4KITLBowDIcYPXAI6KWWWaEd-Vu4ztDmhJk7gqwjImRpuwiVwXpQ19bqWV_QgtpJhpahtBO-EQGmFMPaWCk_ddVgt5-OjcV8ZICicqD6k5-8oQ1eEr6ORvtpav14aaPiHIKlvZleNOhxGBVNU8h9pdwDCz8SfkRqE3_AAn7Ty0db0TGzo1rjwWaSiS89AIQviKVVEavWx07dfPHWyHPkhE-qNr0Y-_Msp_VUiY8ZEa1TkGWDcBFkb2nRWdoqSzXwC6RTmHerI13PIwC-1B4TXjPIVQ54FrSnU9JWFdHHR4HiJ3QB4HQ5DY3Gd7sGaymjUBIa9zAwkuTlYmeHYmHXyhH7kVVcFSWNYGUZ4NBWgH2yPmlKZ-29IEmlML3208Jtbw&org=1&channel=ns-dk-o-w-s_344-tld_9,Analista de Dados,Júnior,ANALISTA DE SUPORTE TECNICO I (COBERTURA DE FÉRIAS),FAISTON,Excel
https://jobs.quickin.io/registradores/jobs/67462b94a9c9950013621ed5,Engenheiro de Dados,Sênior,Analista de infraestrutura Sr.,ONR,"AWS, MLOps, GCP, Azure, Linux"
https://www.empregare.com/pt-br/vaga-analista-de-inteligencia-comercial-senio_96098?source=indeedglassdoor,Analista de Dados,Sênior,Analista de Inteligência Comercial Sênior,Montreal Viagens,"Power BI, Excel, ETL"
