"vaga_id","link_site","link_origem","data_publicacao","data_coleta","link_origem","posicao","senioridade","titulo_vaga","nome_empresa","requisitos"
50,https://www.vagas.com.br/vagas/v2692265/analista-de-marketing-senior,https://www.vagas.com.br/vagas/v2692265/analista-de-marketing-senior,"2024-11-01","2024-11-26",https://www.vagas.com.br/vagas/v2692265/analista-de-marketing-senior,Analista de Dados,Sênior,Analista de Marketing Sênior,Teclift BR,"Power BI, Tableau"
51,https://www.vagas.com.br/vagas/v2696352/analista-financeiro,https://www.vagas.com.br/vagas/v2696352/analista-financeiro,"2024-11-21","2024-11-26",https://www.vagas.com.br/vagas/v2696352/analista-financeiro,Analista de Dados,Pleno,Analista Financeiro,Confidencial,Excel
52,https://www.vagas.com.br/vagas/v2693846/analista-de-logistica-jr,https://www.vagas.com.br/vagas/v2693846/analista-de-logistica-jr,"2024-11-08","2024-11-26",https://www.vagas.com.br/vagas/v2693846/analista-de-logistica-jr,Analista de Dados,Júnior,Analista de Logística Jr,LEGRAND BRASIL LTDA,"Power BI, Excel, ETL"
53,https://www.vagas.com.br/vagas/v2680893/analista-de-logistica,https://www.vagas.com.br/vagas/v2680893/analista-de-logistica,"2024-11-21","2024-11-26",https://www.vagas.com.br/vagas/v2680893/analista-de-logistica,Analista de Dados,Pleno,Analista de Logística,Litografia Valença,Excel
54,https://www.vagas.com.br/vagas/v2696971/analista-administrativo,https://www.vagas.com.br/vagas/v2696971/analista-administrativo,"2024-11-25","2024-11-26",https://www.vagas.com.br/vagas/v2696971/analista-administrativo,Analista de Dados,Júnior,Analista Administrativo,J&T Express,Excel
55,https://www.vagas.com.br/vagas/v2691266/analista-comercial-sr,https://www.vagas.com.br/vagas/v2691266/analista-comercial-sr,"2024-10-29","2024-11-26",https://www.vagas.com.br/vagas/v2691266/analista-comercial-sr,Analista de Dados,Pleno,Analista Comercial Sr,Confidencial,Excel
56,https://www.vagas.com.br/vagas/v2692391/analista-de-sistemas-jr,https://www.vagas.com.br/vagas/v2692391/analista-de-sistemas-jr,"2024-11-04","2024-11-26",https://www.vagas.com.br/vagas/v2692391/analista-de-sistemas-jr,Analista de Dados,Júnior,Analista de Sistemas Jr.,Tangará,"Power BI, Excel"
57,https://www.vagas.com.br/vagas/v2691647/analista-de-negocios,https://www.vagas.com.br/vagas/v2691647/analista-de-negocios,"2024-10-30","2024-11-26",https://www.vagas.com.br/vagas/v2691647/analista-de-negocios,Analista de Dados,Júnior,Analista de Negócios,Edenred Brasil,Excel
58,https://www.vagas.com.br/vagas/v2696442/analista-de-transportes-pleno,https://www.vagas.com.br/vagas/v2696442/analista-de-transportes-pleno,"2024-11-21","2024-11-26",https://www.vagas.com.br/vagas/v2696442/analista-de-transportes-pleno,Analista de Dados,Pleno,Analista de Transportes Pleno,Confidencial,Excel
59,https://www.vagas.com.br/vagas/v2691344/analista-de-ti,https://www.vagas.com.br/vagas/v2691344/analista-de-ti,"2024-10-30","2024-11-26",https://www.vagas.com.br/vagas/v2691344/analista-de-ti,Analista de Dados,Pleno,Analista de TI,Confidencial,Linux
60,https://www.vagas.com.br/vagas/v2694650/analista-de-pcp,https://www.vagas.com.br/vagas/v2694650/analista-de-pcp,"2024-11-12","2024-11-26",https://www.vagas.com.br/vagas/v2694650/analista-de-pcp,Analista de Dados,Pleno,Analista de PCP,Bom Peixe,Excel
61,https://www.vagas.com.br/vagas/v2696169/analista-de-transportes-pleno,https://www.vagas.com.br/vagas/v2696169/analista-de-transportes-pleno,"2024-11-19","2024-11-26",https://www.vagas.com.br/vagas/v2696169/analista-de-transportes-pleno,Analista de Dados,Pleno,Analista de Transportes Pleno,J&T Express,"Power BI, Excel"
62,https://www.vagas.com.br/vagas/v2694265/analista-de-negocios,https://www.vagas.com.br/vagas/v2694265/analista-de-negocios,"2024-11-11","2024-11-26",https://www.vagas.com.br/vagas/v2694265/analista-de-negocios,Analista de Dados,Júnior,Analista de Negócios,Hospital Infantil Sabará,Oracle
63,https://www.vagas.com.br/vagas/v2688095/analista-de-sistemas,https://www.vagas.com.br/vagas/v2688095/analista-de-sistemas,"2024-10-21","2024-11-26",https://www.vagas.com.br/vagas/v2688095/analista-de-sistemas,Analista de Dados,Pleno,Analista de Sistemas,Bom Peixe,SQL
64,https://www.vagas.com.br/vagas/v2691835/analista-de-projetos-pleno-025688,https://www.vagas.com.br/vagas/v2691835/analista-de-projetos-pleno-025688,"2024-10-31","2024-11-26",https://www.vagas.com.br/vagas/v2691835/analista-de-projetos-pleno-025688,Analista de Dados,Pleno,Analista de Projetos Pleno - 025688,Lyon Engenharia,Power BI
65,https://www.vagas.com.br/vagas/v2693976/analista-de-custos-senior,https://www.vagas.com.br/vagas/v2693976/analista-de-custos-senior,"2024-11-08","2024-11-26",https://www.vagas.com.br/vagas/v2693976/analista-de-custos-senior,Analista de Dados,Sênior,Analista de Custos Sênior,Confidencial,Excel
66,https://www.vagas.com.br/vagas/v2688543/analista-de-compras,https://www.vagas.com.br/vagas/v2688543/analista-de-compras,"2024-10-22","2024-11-26",https://www.vagas.com.br/vagas/v2688543/analista-de-compras,Analista de Dados,Pleno,Analista de Compras,Confidencial,Excel
67,https://www.vagas.com.br/vagas/v2695429/analista-de-compras,https://www.vagas.com.br/vagas/v2695429/analista-de-compras,"2024-11-14","2024-11-26",https://www.vagas.com.br/vagas/v2695429/analista-de-compras,Analista de Dados,Pleno,Analista de Compras,Confidencial,Excel
68,https://www.vagas.com.br/vagas/v2696602/analista-de-sistemas,https://www.vagas.com.br/vagas/v2696602/analista-de-sistemas,"2024-11-22","2024-11-26",https://www.vagas.com.br/vagas/v2696602/analista-de-sistemas,Analista de Dados,Pleno,Analista de Sistemas,Confidencial,SQL
69,https://www.vagas.com.br/vagas/v2692313/analista-de-sistemas-senior,https://www.vagas.com.br/vagas/v2692313/analista-de-sistemas-senior,"2024-11-01","2024-11-26",https://www.vagas.com.br/vagas/v2692313/analista-de-sistemas-senior,Analista de Dados,Sênior,Analista de Sistemas Sênior,Icatu Seguros,"SQL, SQL Server, Oracle"
70,https://www.vagas.com.br/vagas/v2697126/analista-de-demanda-pleno,https://www.vagas.com.br/vagas/v2697126/analista-de-demanda-pleno,"2024-11-25","2024-11-26",https://www.vagas.com.br/vagas/v2697126/analista-de-demanda-pleno,Analista de Dados,Pleno,Analista de Demanda Pleno,FTD Educação,"Power BI, Excel"
71,https://www.vagas.com.br/vagas/v2693441/analista-de-s-op-pleno,https://www.vagas.com.br/vagas/v2693441/analista-de-s-op-pleno,"2024-11-06","2024-11-26",https://www.vagas.com.br/vagas/v2693441/analista-de-s-op-pleno,Analista de Dados,Pleno,Analista de S&op Pleno,União Química Farmacêutica Nacional S/A,"Excel, Machine Learning"
72,https://www.vagas.com.br/vagas/v2693603/analista-contabil-junior,https://www.vagas.com.br/vagas/v2693603/analista-contabil-junior,"2024-11-07","2024-11-26",https://www.vagas.com.br/vagas/v2693603/analista-contabil-junior,Analista de Dados,Júnior,Analista Contábil Júnior,Confidencial,"Power BI, Excel"
73,https://www.vagas.com.br/vagas/v2695774/analista-de-pcp,https://www.vagas.com.br/vagas/v2695774/analista-de-pcp,"2024-11-18","2024-11-26",https://www.vagas.com.br/vagas/v2695774/analista-de-pcp,Analista de Dados,Pleno,Analista de PCP,Grupo Resinas Brasil,Excel
74,https://www.vagas.com.br/vagas/v2691267/analista-administrativo-jr,https://www.vagas.com.br/vagas/v2691267/analista-administrativo-jr,"2024-10-29","2024-11-26",https://www.vagas.com.br/vagas/v2691267/analista-administrativo-jr,Analista de Dados,Júnior,Analista Administrativo Jr,Galvani Fertilizantes,Excel
75,https://www.vagas.com.br/vagas/v2694046/analista-semi-senior,https://www.vagas.com.br/vagas/v2694046/analista-semi-senior,"2024-11-08","2024-11-26",https://www.vagas.com.br/vagas/v2694046/analista-semi-senior,Analista de Dados,Pleno,Analista Semi Sênior,Randstad Brasil,"Tableau, SQL, Looker"
76,https://www.vagas.com.br/vagas/v2694276/analista-de-suporte-jr,https://www.vagas.com.br/vagas/v2694276/analista-de-suporte-jr,"2024-11-11","2024-11-26",https://www.vagas.com.br/vagas/v2694276/analista-de-suporte-jr,Analista de Dados,Júnior,Analista de Suporte Jr,União Química Farmacêutica Nacional S/A,"Power BI, Excel, Python, SQL, Linux"
77,https://www.vagas.com.br/vagas/v2693230/analista-de-gestao,https://www.vagas.com.br/vagas/v2693230/analista-de-gestao,"2024-11-06","2024-11-26",https://www.vagas.com.br/vagas/v2693230/analista-de-gestao,Analista de Dados,Júnior,Analista de Gestão,Cavalcante Ramos Advogados,"Power BI, Excel"
78,https://www.vagas.com.br/vagas/v2693450/analista-de-s-op-senior,https://www.vagas.com.br/vagas/v2693450/analista-de-s-op-senior,"2024-11-06","2024-11-26",https://www.vagas.com.br/vagas/v2693450/analista-de-s-op-senior,Analista de Dados,Sênior,Analista de S&op Sênior,União Química Farmacêutica Nacional S/A,"Power BI, Excel, Machine Learning"
79,https://www.vagas.com.br/vagas/v2690967/analista-devops-pleno,https://www.vagas.com.br/vagas/v2690967/analista-devops-pleno,"2024-10-28","2024-11-26",https://www.vagas.com.br/vagas/v2690967/analista-devops-pleno,Analista de Dados,Pleno,Analista Devops Pleno,Synchro,"Python, SQL, MLOps, Oracle"
80,https://www.vagas.com.br/vagas/v2693568/analista-de-inovacao,https://www.vagas.com.br/vagas/v2693568/analista-de-inovacao,"2024-11-07","2024-11-26",https://www.vagas.com.br/vagas/v2693568/analista-de-inovacao,Analista de Dados,Pleno,Analista de Inovação,Fundação São Francisco Xavier,ETL
81,https://www.vagas.com.br/vagas/v2693993/analista-de-cobranca,https://www.vagas.com.br/vagas/v2693993/analista-de-cobranca,"2024-11-08","2024-11-26",https://www.vagas.com.br/vagas/v2693993/analista-de-cobranca,Analista de Dados,Júnior,Analista de Cobrança,Confidencial,Excel
82,https://www.vagas.com.br/vagas/v2693997/analista-de-cobranca,https://www.vagas.com.br/vagas/v2693997/analista-de-cobranca,"2024-11-08","2024-11-26",https://www.vagas.com.br/vagas/v2693997/analista-de-cobranca,Analista de Dados,Júnior,Analista de Cobrança,Confidencial,Excel
83,https://www.vagas.com.br/vagas/v2693746/analista-administrativo-junior-25579,https://www.vagas.com.br/vagas/v2693746/analista-administrativo-junior-25579,"2024-11-07","2024-11-26",https://www.vagas.com.br/vagas/v2693746/analista-administrativo-junior-25579,Analista de Dados,Júnior,Analista Administrativo Junior (25579),Lyon Engenharia,"Power BI, Excel, Power Apps, Power Automate"
84,https://www.vagas.com.br/vagas/v2695370/analista-programador-sr,https://www.vagas.com.br/vagas/v2695370/analista-programador-sr,"2024-11-14","2024-11-26",https://www.vagas.com.br/vagas/v2695370/analista-programador-sr,Analista de Dados,Sênior,Analista Programador Sr.,Ciesp,"SQL, Git, SQL Server"
85,https://www.vagas.com.br/vagas/v2696085/analista-de-projetos,https://www.vagas.com.br/vagas/v2696085/analista-de-projetos,"2024-11-19","2024-11-26",https://www.vagas.com.br/vagas/v2696085/analista-de-projetos,Analista de Dados,Sênior,Analista de Projetos,Confidencial,Excel
86,https://www.vagas.com.br/vagas/v2692270/analista-de-custos,https://www.vagas.com.br/vagas/v2692270/analista-de-custos,"2024-11-01","2024-11-26",https://www.vagas.com.br/vagas/v2692270/analista-de-custos,Analista de Dados,Pleno,Analista de Custos,TekniPlex Materials Science Solutions,Excel
87,https://www.vagas.com.br/vagas/v2685656/analista-de-contabilidade-senior,https://www.vagas.com.br/vagas/v2685656/analista-de-contabilidade-senior,"2024-11-13","2024-11-26",https://www.vagas.com.br/vagas/v2685656/analista-de-contabilidade-senior,Analista de Dados,Sênior,Analista de Contabilidade Sênior,União Química Farmacêutica Nacional S/A,Power BI
88,https://www.vagas.com.br/vagas/v2672426/analista-de-controladoria-pleno,https://www.vagas.com.br/vagas/v2672426/analista-de-controladoria-pleno,"2024-11-13","2024-11-26",https://www.vagas.com.br/vagas/v2672426/analista-de-controladoria-pleno,Analista de Dados,Pleno,Analista de Controladoria Pleno,União Química Farmacêutica Nacional S/A,"Power BI, Excel"
89,https://www.vagas.com.br/vagas/v2691113/analista-administrativo-pleno,https://www.vagas.com.br/vagas/v2691113/analista-administrativo-pleno,"2024-10-29","2024-11-26",https://www.vagas.com.br/vagas/v2691113/analista-administrativo-pleno,Analista de Dados,Pleno,Analista Administrativo Pleno,Elera Renováveis,"Power BI, Excel, Oracle"
90,https://www.vagas.com.br/vagas/v2675899/analista-abap-senior,https://www.vagas.com.br/vagas/v2675899/analista-abap-senior,"2024-09-05","2024-11-26",https://www.vagas.com.br/vagas/v2675899/analista-abap-senior,Analista de Dados,Sênior,Analista ABAP Sênior,Fundação São Francisco Xavier,"SQL, SQL Server, Oracle"
91,https://www.vagas.com.br/vagas/v2691691/analista-administrativo,https://www.vagas.com.br/vagas/v2691691/analista-administrativo,"2024-10-31","2024-11-26",https://www.vagas.com.br/vagas/v2691691/analista-administrativo,Analista de Dados,Sênior,Analista Administrativo,Amaggi,"Excel, Oracle"
92,https://www.vagas.com.br/vagas/v2693355/analista-de-mercado,https://www.vagas.com.br/vagas/v2693355/analista-de-mercado,"2024-11-06","2024-11-26",https://www.vagas.com.br/vagas/v2693355/analista-de-mercado,Analista de Dados,Júnior,Analista de Mercado,APSA,"Power BI, Excel, ETL"
93,https://www.vagas.com.br/vagas/v2694236/analista-senior-controladoria,https://www.vagas.com.br/vagas/v2694236/analista-senior-controladoria,"2024-11-11","2024-11-26",https://www.vagas.com.br/vagas/v2694236/analista-senior-controladoria,Analista de Dados,Sênior,Analista Sênior Controladoria,Colortel S.A Sistemas Eletrônicos,Excel
94,https://www.vagas.com.br/vagas/v2693629/analista-de-treinamentos,https://www.vagas.com.br/vagas/v2693629/analista-de-treinamentos,"2024-11-07","2024-11-26",https://www.vagas.com.br/vagas/v2693629/analista-de-treinamentos,Analista de Dados,Sênior,Analista de Treinamentos,Confidencial,Excel
95,https://www.vagas.com.br/vagas/v2693437/analista-de-rpa-pleno,https://www.vagas.com.br/vagas/v2693437/analista-de-rpa-pleno,"2024-11-06","2024-11-26",https://www.vagas.com.br/vagas/v2693437/analista-de-rpa-pleno,Analista de Dados,Pleno,Analista de RPA Pleno,Confidencial,"Power BI, Python, SQL"
96,https://www.vagas.com.br/vagas/v2687907/analista-administrativo-pleno-ou-senior,https://www.vagas.com.br/vagas/v2687907/analista-administrativo-pleno-ou-senior,"2024-10-19","2024-11-26",https://www.vagas.com.br/vagas/v2687907/analista-administrativo-pleno-ou-senior,Analista de Dados,Sênior,Analista Administrativo Pleno Ou Sênior,Confidencial,"Excel, Linguagem R"
97,https://www.vagas.com.br/vagas/v2692725/analista-contabil,https://www.vagas.com.br/vagas/v2692725/analista-contabil,"2024-11-04","2024-11-26",https://www.vagas.com.br/vagas/v2692725/analista-contabil,Analista de Dados,Pleno,Analista Contábil,Confidencial,Excel
98,https://www.vagas.com.br/vagas/v2692426/analista-administrativo,https://www.vagas.com.br/vagas/v2692426/analista-administrativo,"2024-11-04","2024-11-26",https://www.vagas.com.br/vagas/v2692426/analista-administrativo,Analista de Dados,Pleno,Analista Administrativo,IMPA,"Excel, Linguagem R"
99,https://www.vagas.com.br/vagas/v2691231/analista-eletronico-jr,https://www.vagas.com.br/vagas/v2691231/analista-eletronico-jr,"2024-10-29","2024-11-26",https://www.vagas.com.br/vagas/v2691231/analista-eletronico-jr,Analista de Dados,Júnior,Analista Eletrônico Jr,Metroval Controle de Fluidos Ltda.,"Azure, Linux"
100,https://www.vagas.com.br/vagas/v2694459/analista-administrativo,https://www.vagas.com.br/vagas/v2694459/analista-administrativo,"2024-11-11","2024-11-26",https://www.vagas.com.br/vagas/v2694459/analista-administrativo,Analista de Dados,Sênior,Analista Administrativo,Unimed BH,Excel
101,https://www.vagas.com.br/vagas/v2696449/analista-de-tesouraria-senior,https://www.vagas.com.br/vagas/v2696449/analista-de-tesouraria-senior,"2024-11-21","2024-11-26",https://www.vagas.com.br/vagas/v2696449/analista-de-tesouraria-senior,Analista de Dados,Sênior,Analista de Tesouraria Sênior,Pan American Silver Brasil,"Bash, Oracle"
102,https://www.vagas.com.br/vagas/v2693082/analista-de-planejamento-senior-produto,https://www.vagas.com.br/vagas/v2693082/analista-de-planejamento-senior-produto,"2024-11-05","2024-11-26",https://www.vagas.com.br/vagas/v2693082/analista-de-planejamento-senior-produto,Analista de Dados,Sênior,Analista de Planejamento Sênior (Produto),OSKLEN,"Power BI, Excel, SQL"
103,https://www.vagas.com.br/vagas/v2696426/analista-de-mercado-financeiro-i,https://www.vagas.com.br/vagas/v2696426/analista-de-mercado-financeiro-i,"2024-11-21","2024-11-26",https://www.vagas.com.br/vagas/v2696426/analista-de-mercado-financeiro-i,Analista de Dados,Júnior,Analista de Mercado Financeiro I,EDITORA GLOBO,"Excel, Python"
104,https://www.vagas.com.br/vagas/v2692951/analista-administrativo-financeiro,https://www.vagas.com.br/vagas/v2692951/analista-administrativo-financeiro,"2024-11-05","2024-11-26",https://www.vagas.com.br/vagas/v2692951/analista-administrativo-financeiro,Analista de Dados,Pleno,Analista Administrativo Financeiro,Neooh,Excel
105,https://www.vagas.com.br/vagas/v2686266/analista-de-inteligencia-de-trade,https://www.vagas.com.br/vagas/v2686266/analista-de-inteligencia-de-trade,"2024-10-14","2024-11-26",https://www.vagas.com.br/vagas/v2686266/analista-de-inteligencia-de-trade,Analista de Dados,Júnior,Analista de Inteligência de Trade,Confidencial,"Power BI, Excel"
106,https://www.vagas.com.br/vagas/v2685788/analista-de-informacoes-gerenciais-jr,https://www.vagas.com.br/vagas/v2685788/analista-de-informacoes-gerenciais-jr,"2024-10-11","2024-11-26",https://www.vagas.com.br/vagas/v2685788/analista-de-informacoes-gerenciais-jr,Analista de Dados,Júnior,Analista de Informações Gerenciais Jr,Grupo Guanabara,"Power BI, Python, Machine Learning"
107,https://www.vagas.com.br/vagas/v2686264/analista-trade-marketing-pleno,https://www.vagas.com.br/vagas/v2686264/analista-trade-marketing-pleno,"2024-10-14","2024-11-26",https://www.vagas.com.br/vagas/v2686264/analista-trade-marketing-pleno,Analista de Dados,Pleno,Analista Trade Marketing Pleno,Farmoquimica,Excel
108,https://www.vagas.com.br/vagas/v2692681/analista-comercial-junior-televendas,https://www.vagas.com.br/vagas/v2692681/analista-comercial-junior-televendas,"2024-11-04","2024-11-26",https://www.vagas.com.br/vagas/v2692681/analista-comercial-junior-televendas,Analista de Dados,Júnior,Analista Comercial Júnior - Televendas,Master Internet,"Power BI, Excel"
109,https://www.vagas.com.br/vagas/v2691431/analista-de-planejamento-de-vendas-jr,https://www.vagas.com.br/vagas/v2691431/analista-de-planejamento-de-vendas-jr,"2024-10-30","2024-11-26",https://www.vagas.com.br/vagas/v2691431/analista-de-planejamento-de-vendas-jr,Analista de Dados,Júnior,Analista de Planejamento de Vendas Jr,Grupo Technos,"Power BI, Excel, Python"
110,https://www.vagas.com.br/vagas/v2686055/analista-pmo-sr-produtos,https://www.vagas.com.br/vagas/v2686055/analista-pmo-sr-produtos,"2024-10-14","2024-11-26",https://www.vagas.com.br/vagas/v2686055/analista-pmo-sr-produtos,Analista de Dados,Sênior,Analista PMO Sr - Produtos,Marjan Farma,"Power BI, Excel"
111,https://www.vagas.com.br/vagas/v2691925/10675-analista-de-governanca-de-ti,https://www.vagas.com.br/vagas/v2691925/10675-analista-de-governanca-de-ti,"2024-10-31","2024-11-26",https://www.vagas.com.br/vagas/v2691925/10675-analista-de-governanca-de-ti,Analista de Dados,Sênior,"10675 - Analista de Governança de TI",Talent Group,"Power BI, Excel"
112,https://www.vagas.com.br/vagas/v2691232/analista-de-sistemas-sr-desenvolvedor,https://www.vagas.com.br/vagas/v2691232/analista-de-sistemas-sr-desenvolvedor,"2024-10-29","2024-11-26",https://www.vagas.com.br/vagas/v2691232/analista-de-sistemas-sr-desenvolvedor,Analista de Dados,Sênior,Analista de Sistemas Sr - Desenvolvedor,Fundação São Francisco Xavier,"AWS, SQL Server, Oracle"
113,https://www.vagas.com.br/vagas/v2695966/analista-operacoes-i-seguradoras,https://www.vagas.com.br/vagas/v2695966/analista-operacoes-i-seguradoras,"2024-11-19","2024-11-26",https://www.vagas.com.br/vagas/v2695966/analista-operacoes-i-seguradoras,Analista de Dados,Júnior,Analista Operações I Seguradoras,JOBCENTER DO BRASIL LTDA,Excel
114,https://www.vagas.com.br/vagas/v2693015/analista-solucoes-energia-i,https://www.vagas.com.br/vagas/v2693015/analista-solucoes-energia-i,"2024-11-05","2024-11-26",https://www.vagas.com.br/vagas/v2693015/analista-solucoes-energia-i,Analista de Dados,Júnior,Analista Soluções Energia I,Grupo Águas do Brasil,"Power BI, Excel"
115,https://www.vagas.com.br/vagas/v2691216/analista-de-gestao-de-contratos-junior-025677,https://www.vagas.com.br/vagas/v2691216/analista-de-gestao-de-contratos-junior-025677,"2024-10-29","2024-11-26",https://www.vagas.com.br/vagas/v2691216/analista-de-gestao-de-contratos-junior-025677,Analista de Dados,Júnior,Analista de Gestão de Contratos Júnior (025677),Lyon Engenharia,Excel
116,https://www.vagas.com.br/vagas/v2696776/analista-de-auditoria-medica,https://www.vagas.com.br/vagas/v2696776/analista-de-auditoria-medica,"2024-11-22","2024-11-26",https://www.vagas.com.br/vagas/v2696776/analista-de-auditoria-medica,Analista de Dados,Júnior,Analista de Auditoria Médica,Confidencial,"Power BI, Excel"
117,https://www.vagas.com.br/vagas/v2684156/analista-administrativo-energia,https://www.vagas.com.br/vagas/v2684156/analista-administrativo-energia,"2024-10-04","2024-11-26",https://www.vagas.com.br/vagas/v2684156/analista-administrativo-energia,Analista de Dados,Pleno,Analista Administrativo Energia,Bom Futuro,"Excel, SQL"
118,https://www.vagas.com.br/vagas/v2692033/analista-de-autorizacao-pos,https://www.vagas.com.br/vagas/v2692033/analista-de-autorizacao-pos,"2024-11-01","2024-11-26",https://www.vagas.com.br/vagas/v2692033/analista-de-autorizacao-pos,Analista de Dados,Pleno,Analista de Autorização Pós,Confidencial,Excel
119,https://www.vagas.com.br/vagas/v2688056/analista-de-inteligencia-de-mercado-sr,https://www.vagas.com.br/vagas/v2688056/analista-de-inteligencia-de-mercado-sr,"2024-10-21","2024-11-26",https://www.vagas.com.br/vagas/v2688056/analista-de-inteligencia-de-mercado-sr,Analista de Dados,Sênior,Analista de Inteligência de Mercado Sr.,LUKSNOVA,Power BI
120,https://www.vagas.com.br/vagas/v2671667/analista-de-marketing-digital-sr,https://www.vagas.com.br/vagas/v2671667/analista-de-marketing-digital-sr,"2024-08-22","2024-11-26",https://www.vagas.com.br/vagas/v2671667/analista-de-marketing-digital-sr,Analista de Dados,Sênior,Analista de Marketing Digital Sr.,OSKLEN,AWS
121,https://www.vagas.com.br/vagas/v2687229/analista-de-planejamento-de-demanda-pleno,https://www.vagas.com.br/vagas/v2687229/analista-de-planejamento-de-demanda-pleno,"2024-11-25","2024-11-26",https://www.vagas.com.br/vagas/v2687229/analista-de-planejamento-de-demanda-pleno,Analista de Dados,Pleno,Analista de Planejamento de Demanda Pleno,Confidencial,"Power BI, Machine Learning"
122,https://www.vagas.com.br/vagas/v2691283/analista-de-assuntos-regulatorios,https://www.vagas.com.br/vagas/v2691283/analista-de-assuntos-regulatorios,"2024-10-29","2024-11-26",https://www.vagas.com.br/vagas/v2691283/analista-de-assuntos-regulatorios,Analista de Dados,Pleno,Analista de Assuntos Regulatórios,MAGNA Executive Search,Power BI
123,https://www.vagas.com.br/vagas/v2691230/analista-de-propostas-e-orcamentos-025672,https://www.vagas.com.br/vagas/v2691230/analista-de-propostas-e-orcamentos-025672,"2024-10-29","2024-11-26",https://www.vagas.com.br/vagas/v2691230/analista-de-propostas-e-orcamentos-025672,Analista de Dados,Pleno,Analista de Propostas e Orçamentos (025672),Lyon Engenharia,Excel
124,https://www.vagas.com.br/vagas/v2696036/analista-dbm-pleno-hibrido,https://www.vagas.com.br/vagas/v2696036/analista-dbm-pleno-hibrido,"2024-11-19","2024-11-26",https://www.vagas.com.br/vagas/v2696036/analista-dbm-pleno-hibrido,Analista de Dados,Pleno,Analista Dbm Pleno - Híbrido,Atento Brasil,"SAS, SQL, Power Point"
125,https://www.vagas.com.br/vagas/v2695464/analista-de-atendimento-jr-temporario,https://www.vagas.com.br/vagas/v2695464/analista-de-atendimento-jr-temporario,"2024-11-14","2024-11-26",https://www.vagas.com.br/vagas/v2695464/analista-de-atendimento-jr-temporario,Analista de Dados,Júnior,Analista de Atendimento Jr - Temporário,Personale Consultoria de RH,Linguagem R
126,https://www.vagas.com.br/vagas/v2693918/analista-de-novos-negocios-jr,https://www.vagas.com.br/vagas/v2693918/analista-de-novos-negocios-jr,"2024-11-08","2024-11-26",https://www.vagas.com.br/vagas/v2693918/analista-de-novos-negocios-jr,Analista de Dados,Pleno,Analista de Novos Negócios Jr.,Zydus,"Power BI, Excel"
